quarters,district,datetime,country,district_code,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region
2009Q3,Tambura,2009-07-01,South Sudan,102.0,27.144539999999996,6.043462000000001,2009_07,2009.0,8.0,1.0,,0.7752381333333332,98.66631,31.015356666666666,-2.969412,32.70987,-1.4297191,1.0,0.6666666666666666,1.0200236666666667,12551.86,27.94568,63898.0,6286.359,64.62162,2009-07-01,Equatoria,Equatoria
2009Q3,Terekeka,2009-07-01,South Sudan,97.0,31.32576,5.662623,2009_07,2009.0,8.0,1.0,,0.6805263666666667,94.87511333333333,13.302212333333335,-9.296298333333333,23.940273333333334,-4.807092333333333,0.3333333333333333,2.3333333333333335,1.1946773333333331,10719.09,2.537215,169287.0,27331.180000000004,86.82258,2009-07-01,Equatoria,Equatoria
2009Q3,Tonj East,2009-07-01,South Sudan,117.0,29.284939999999995,7.847276,2009_07,2009.0,8.0,1.0,,0.6484236999999999,97.31995333333333,26.785106666666668,-2.3282536666666664,20.841089999999998,-2.8790296666666664,0.0,0.0,0.9386188333333333,4440.182,18.18962,131171.0,11936.299999999997,89.38462,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Tonj North,2009-07-01,South Sudan,125.0,28.91646,8.246329,2009_07,2009.0,8.0,1.0,,0.6286317666666666,95.84069,28.201786666666667,-1.3828836666666664,20.158686666666664,-2.8455936666666664,0.0,0.0,0.9487065666666666,11275.28,9.873605,187786.0,9663.875,89.84615000000001,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Tonj South,2009-07-01,South Sudan,112.0,28.734670000000005,7.080619000000001,2009_07,2009.0,8.0,1.0,,0.7231112999999999,98.90519,27.076286666666665,-2.6786133333333333,27.762283333333333,-2.4445765666666666,0.3333333333333333,10.0,0.9614747666666666,7454.946,5.246258,98384.0,5979.142,80.10588,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Torit,2009-07-01,South Sudan,89.0,32.5671,4.372431,2009_07,2009.0,8.0,2.0,,0.7010038,95.03847,18.164696666666668,-8.72036,23.766603333333336,-7.194062333333332,0.6666666666666666,0.6666666666666666,0.9532164,5864.287,19.85116,136263.0,103950.3,71.62121,2009-07-01,Equatoria,Equatoria
2009Q3,Twic,2009-07-01,South Sudan,133.0,28.39142,9.135197,2009_07,2009.0,8.0,3.0,,0.6195603333333334,98.726,26.073173333333333,-1.5355353333333335,18.389966666666666,-2.1292351000000003,0.0,0.0,0.9472029000000001,3960.409,20.62881,231779.0,17047.91,90.29545,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Twic East,2009-07-01,South Sudan,109.0,31.3227,7.10077,2009_07,2009.0,8.0,2.0,,0.6424105666666667,96.07689666666666,15.917853333333333,-8.386787333333332,21.49579,-2.0843387666666664,0.3333333333333333,14.333333333333334,1.1092816666666667,5964.841,6.354869,98971.0,13655.1,90.22222,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Ulang,2009-07-01,South Sudan,119.0,32.8272,8.579216,2009_07,2009.0,8.0,3.0,,0.6953501666666666,96.94498333333333,17.58649,-8.238831,23.490063333333335,-4.724009666666666,0.0,0.0,0.9596861666666667,4844.418,4.428182,99215.0,3591.286,89.58182,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Uror,2009-07-01,South Sudan,118.0,32.11129,7.62531,2009_07,2009.0,8.0,2.0,,0.5506937333333334,86.50340666666666,17.899773333333332,-8.406575333333334,15.766846666666666,-5.746649000000001,1.0,15.0,1.056219,12222.450000000003,6.141171,207173.0,8429.583,87.98620999999999,2009-07-01,Greater Upper Nile,Greater Upper Nile
