country,district_code,district,centx,centy,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region,quarters
South Sudan,137,Longchuk,33.52691,9.255936,2012,7,2.0,0.0,0.70395,104.8633,30.80834,2.055789,29.05327,4.139265,0,0,1.991746,6953.015,14.37408,80539.0,26401.34,84.59756,2012-07-01,Greater Upper Nile,Greater Upper Nile,2012Q3
South Sudan,137,Longchuk,33.52691,9.255936,2012,10,1.0,0.0,0.6443123,102.7874,15.39587,-1.821756,27.11663,4.231215,0,0,2.133833,6953.015,14.37408,80539.0,26401.34,84.59756,2012-10-01,Greater Upper Nile,Greater Upper Nile,2012Q4
South Sudan,137,Longchuk,33.52691,9.255936,2013,1,1.0,0.0,0.3312913,109.4867,0.2756655,-0.01472034,1.669977,1.01542,0,0,2.141488,6953.015,14.37408,82502.0,26401.34,84.59756,2013-01-01,Greater Upper Nile,Greater Upper Nile,2013Q1
South Sudan,137,Longchuk,33.52691,9.255936,2013,4,2.0,0.0,0.2823538,103.5386,1.622568,-2.9084,0.5981579,-1.188722,0,0,2.003459,6953.015,14.37408,82502.0,26401.34,84.59756,2013-04-01,Greater Upper Nile,Greater Upper Nile,2013Q2
South Sudan,137,Longchuk,33.52691,9.255936,2013,7,2.0,0.0,0.6788738,101.1278,25.12655,-3.625998,27.21187,2.29787,0,0,2.097108,6953.015,14.37408,82502.0,26401.34,84.59756,2013-07-01,Greater Upper Nile,Greater Upper Nile,2013Q3
South Sudan,137,Longchuk,33.52691,9.255936,2013,10,1.0,0.0,0.6859953,109.4371,16.36873,-0.848904,29.40624,6.520826,0,0,2.088923,6953.015,14.37408,82502.0,26401.34,84.59756,2013-10-01,Greater Upper Nile,Greater Upper Nile,2013Q4
South Sudan,137,Longchuk,33.52691,9.255936,2014,1,2.0,0.0,0.3208408,106.033,0.2645451,-0.02584071,1.12925,0.4746927,0,0,2.171827,6953.015,14.37408,84465.0,26401.34,84.59756,2014-01-01,Greater Upper Nile,Greater Upper Nile,2014Q1
South Sudan,137,Longchuk,33.52691,9.255936,2014,4,2.0,0.0,0.3553412,130.303,8.833412,4.302444,6.406672,4.619792,0,0,2.180678,6953.015,14.37408,84465.0,26401.34,84.59756,2014-04-01,Greater Upper Nile,Greater Upper Nile,2014Q2
South Sudan,137,Longchuk,33.52691,9.255936,2014,7,3.0,0.0,0.6560824,97.73274,23.62737,-5.125182,30.98566,6.071657,0,0,2.31551,6953.015,14.37408,84465.0,26401.34,84.59756,2014-07-01,Greater Upper Nile,Greater Upper Nile,2014Q3
South Sudan,137,Longchuk,33.52691,9.255936,2014,10,2.0,0.0,0.6565494,104.7396,25.79573,8.578104,27.89188,5.006456,0,0,2.309403,6953.015,14.37408,84465.0,26401.34,84.59756,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,137,Longchuk,33.52691,9.255936,2015,1,2.0,0.0,0.3696675,122.1695,0.2868878,-0.00349805,2.380502,1.725945,0,0,2.306898,6953.015,14.37408,86428.0,26401.34,84.59756,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,137,Longchuk,33.52691,9.255936,2015,4,3.0,0.0,0.305852,112.1554,4.402739,-0.1282289,1.547873,-0.2390069,0,0,2.448348,6953.015,14.37408,86428.0,26401.34,84.59756,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,137,Longchuk,33.52691,9.255936,2015,7,3.0,0.0,0.7614354,113.4266,25.64065,-3.111903,27.55559,2.641583,0,0,3.269779,6953.015,14.37408,86428.0,26401.34,84.59756,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,137,Longchuk,33.52691,9.255936,2015,10,2.0,0.0,0.6298147,100.4746,24.5173,7.299668,22.39884,-0.4865825,0,0,3.720341,6953.015,14.37408,86428.0,26401.34,84.59756,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,137,Longchuk,33.52691,9.255936,2016,2,2.0,0.0,0.2446596,94.7696,0.5034127,0.0327791,0.02181995,-0.1101495,0,0,5.124807,6953.015,14.37408,83874.0,26401.34,84.59756,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,137,Longchuk,33.52691,9.255936,2016,6,3.0,0.0,0.686498,124.2831,22.04004,3.39909,25.15285,7.827912,0,0,7.811048,6953.015,14.37408,83874.0,26401.34,84.59756,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,137,Longchuk,33.52691,9.255936,2016,10,2.0,0.0,0.6365087,101.5425,16.71409,-0.5035399,23.64016,0.754739,0,0,13.62679,6953.015,14.37408,83874.0,26401.34,84.59756,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,137,Longchuk,33.52691,9.255936,2017,2,3.0,0.0,0.282088,109.2676,0.7945774,0.3239438,0.2832588,0.1512894,0,0,19.24978,6953.015,14.37408,81321.0,26401.34,84.59756,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,137,Longchuk,33.52691,9.255936,2017,6,3.0,0.0,0.637509,115.4141,22.03441,3.39346,19.62847,2.303526,29,0,28.7995,6953.015,14.37408,81321.0,26401.34,84.59756,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,137,Longchuk,33.52691,9.255936,2017,10,3.0,0.0,0.6939073,110.6993,19.7557,2.538071,28.65688,5.77146,0,0,31.36418,6953.015,14.37408,81321.0,26401.34,84.59756,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
South Sudan,137,Longchuk,33.52691,9.255936,2018,2,4.0,0.0,0.3088988,119.6528,0.6138977,0.1432641,0.1662884,0.03431902,0,0,33.58411,6953.015,14.37408,78767.0,26401.34,84.59756,2018-02-01,Greater Upper Nile,Greater Upper Nile,2018Q1
South Sudan,137,Longchuk,33.52691,9.255936,2018,6,3.0,1.0,0.639034,115.6902,19.15068,0.5097269,20.54161,3.216669,0,0,45.52925,6953.015,14.37408,78767.0,26401.34,84.59756,2018-06-01,Greater Upper Nile,Greater Upper Nile,2018Q2
South Sudan,137,Longchuk,33.52691,9.255936,2018,10,3.0,0.0,0.7096051,113.2036,15.41915,-1.798478,21.04135,-1.844067,0,0,51.54736,6953.015,14.37408,78767.0,26401.34,84.59756,2018-10-01,Greater Upper Nile,Greater Upper Nile,2018Q4
South Sudan,137,Longchuk,33.52691,9.255936,2019,2,3.0,0.0,0.2779426,107.6618,0.4685748,-0.002058778,0.2054881,0.07351865,0,0,57.01705,6953.015,14.37408,76214.0,26401.34,84.59756,2019-02-01,Greater Upper Nile,Greater Upper Nile,2019Q1
South Sudan,137,Longchuk,33.52691,9.255936,2019,6,4.0,0.0,0.5525129,100.0265,23.87561,5.23466,16.39595,-0.9289849,0,0,70.10445,6953.015,14.37408,76214.0,26401.34,84.59756,2019-06-01,Greater Upper Nile,Greater Upper Nile,2019Q2
South Sudan,137,Longchuk,33.52691,9.255936,2019,10,3.0,1.0,0.7061405,112.6509,21.08713,3.869498,29.87693,6.991514,0,0,77.79719,6953.015,14.37408,76214.0,26401.34,84.59756,2019-10-01,Greater Upper Nile,Greater Upper Nile,2019Q4
South Sudan,137,Longchuk,33.52691,9.255936,2020,2,3.0,1.0,0.3340906,129.4109,0.4509135,-0.01966728,0.8062586,0.6742892,0,0,93.60315,6953.015,14.37408,84598.53,26401.34,84.59756,2020-02-01,Greater Upper Nile,Greater Upper Nile,2020Q1
South Sudan,138,Fangak,30.68803,9.071977,2009,7,1.0,,0.6438168,101.9847,18.94395,-9.712603,21.02609,-0.4914213,0,0,0.9296868,7787.117,33.69581,127845.0,6567.668,89.96667,2009-07-01,Greater Upper Nile,Greater Upper Nile,2009Q3
South Sudan,138,Fangak,30.68803,9.071977,2009,10,1.0,,0.5923495,94.53508,11.30971,-1.570795,10.8905,-5.2509,0,0,0.9454683,7787.117,33.69581,127845.0,6567.668,89.96667,2009-10-01,Greater Upper Nile,Greater Upper Nile,2009Q4
South Sudan,138,Fangak,30.68803,9.071977,2010,1,1.0,,0.3661179,81.15678,0.006959438,-6e-05,0.2384437,-0.8498702,1,15,0.9389074,7787.117,33.69581,132152.0,6567.668,89.96667,2010-01-01,Greater Upper Nile,Greater Upper Nile,2010Q1
South Sudan,138,Fangak,30.68803,9.071977,2010,4,1.0,,0.3176876,80.71244,1.820625,-1.386714,0.375146,-1.908002,0,0,0.9733809,7787.117,33.69581,132152.0,6567.668,89.96667,2010-04-01,Greater Upper Nile,Greater Upper Nile,2010Q2
South Sudan,138,Fangak,30.68803,9.071977,2010,7,2.0,,0.6295527,99.72513,30.33258,1.676031,23.50919,1.991679,0,0,1.021661,7787.117,33.69581,132152.0,6567.668,89.96667,2010-07-01,Greater Upper Nile,Greater Upper Nile,2010Q3
South Sudan,138,Fangak,30.68803,9.071977,2010,10,2.0,,0.6824897,108.9209,15.72521,2.844705,23.28862,7.147224,0,0,1.080824,7787.117,33.69581,132152.0,6567.668,89.96667,2010-10-01,Greater Upper Nile,Greater Upper Nile,2010Q4
South Sudan,138,Fangak,30.68803,9.071977,2011,1,2.0,,0.4311683,95.57639,0.006959438,-6e-05,1.284969,0.1966548,0,0,1.181904,7787.117,33.69581,135243.0,6567.668,89.96667,2011-01-01,Greater Upper Nile,Greater Upper Nile,2011Q1
South Sudan,138,Fangak,30.68803,9.071977,2011,4,2.0,,0.3171133,80.56653,1.419865,-1.787474,0.5088833,-1.774265,0,0,1.252217,7787.117,33.69581,135243.0,6567.668,89.96667,2011-04-01,Greater Upper Nile,Greater Upper Nile,2011Q2
South Sudan,138,Fangak,30.68803,9.071977,2011,7,3.0,,0.722253,114.4094,33.52533,4.868776,25.80703,4.289525,0,0,1.378333,7787.117,33.69581,135243.0,6567.668,89.96667,2011-07-01,Greater Upper Nile,Greater Upper Nile,2011Q3
South Sudan,138,Fangak,30.68803,9.071977,2011,10,3.0,,0.7012506,111.915,15.68803,2.807531,25.22939,9.087999,0,0,1.608577,7787.117,33.69581,135243.0,6567.668,89.96667,2011-10-01,Greater Upper Nile,Greater Upper Nile,2011Q4
South Sudan,138,Fangak,30.68803,9.071977,2012,1,2.0,,0.4327285,95.92225,0.007171504,0.000152087,1.135979,0.04766525,0,0,1.736255,7787.117,33.69581,138333.0,6567.668,89.96667,2012-01-01,Greater Upper Nile,Greater Upper Nile,2012Q1
South Sudan,138,Fangak,30.68803,9.071977,2012,4,3.0,0.0,0.3252123,82.62418,2.971951,-0.2353883,0.9962843,-1.286863,0,0,1.845504,7787.117,33.69581,138333.0,6567.668,89.96667,2012-04-01,Greater Upper Nile,Greater Upper Nile,2012Q2
South Sudan,138,Fangak,30.68803,9.071977,2012,7,3.0,0.0,0.6966601,110.3554,41.26103,12.60448,27.74165,6.224145,0,0,2.01845,7787.117,33.69581,138333.0,6567.668,89.96667,2012-07-01,Greater Upper Nile,Greater Upper Nile,2012Q3
South Sudan,138,Fangak,30.68803,9.071977,2012,10,2.0,0.0,0.654442,104.4446,11.2339,-1.646601,26.45196,10.31057,0,0,2.148525,7787.117,33.69581,138333.0,6567.668,89.96667,2012-10-01,Greater Upper Nile,Greater Upper Nile,2012Q4
South Sudan,138,Fangak,30.68803,9.071977,2013,1,2.0,0.0,0.4917202,108.9988,0.006979291,-4.01e-05,1.121369,0.03305559,0,0,2.187229,7787.117,33.69581,141424.0,6567.668,89.96667,2013-01-01,Greater Upper Nile,Greater Upper Nile,2013Q1
South Sudan,138,Fangak,30.68803,9.071977,2013,4,2.0,0.0,0.410545,104.304,1.675383,-1.531955,0.4310713,-1.852077,0,0,2.046179,7787.117,33.69581,141424.0,6567.668,89.96667,2013-04-01,Greater Upper Nile,Greater Upper Nile,2013Q2
South Sudan,138,Fangak,30.68803,9.071977,2013,7,2.0,0.0,0.6534909,103.5171,18.21228,-10.44427,18.75839,-2.759115,0,0,2.131436,7787.117,33.69581,141424.0,6567.668,89.96667,2013-07-01,Greater Upper Nile,Greater Upper Nile,2013Q3
South Sudan,138,Fangak,30.68803,9.071977,2013,10,1.0,0.0,0.6630611,105.8202,12.3912,-0.4893071,19.77493,3.633537,0,0,2.149961,7787.117,33.69581,141424.0,6567.668,89.96667,2013-10-01,Greater Upper Nile,Greater Upper Nile,2013Q4
South Sudan,138,Fangak,30.68803,9.071977,2014,1,2.0,0.0,0.4982201,110.4397,0.006979291,-4.01e-05,0.9847545,-0.1035594,0,0,2.173334,7787.117,33.69581,144514.0,6567.668,89.96667,2014-01-01,Greater Upper Nile,Greater Upper Nile,2014Q1
South Sudan,138,Fangak,30.68803,9.071977,2014,4,2.0,0.0,0.4954436,125.8735,9.300268,6.092929,10.71322,8.430069,0,0,2.222257,7787.117,33.69581,144514.0,6567.668,89.96667,2014-04-01,Greater Upper Nile,Greater Upper Nile,2014Q2
South Sudan,138,Fangak,30.68803,9.071977,2014,7,3.0,0.0,0.6544039,103.6617,33.13335,4.476804,22.85756,1.340051,0,0,2.349327,7787.117,33.69581,144514.0,6567.668,89.96667,2014-07-01,Greater Upper Nile,Greater Upper Nile,2014Q3
South Sudan,138,Fangak,30.68803,9.071977,2014,10,2.0,0.0,0.6387384,101.9384,11.68461,-1.19589,21.26263,5.121231,0,0,2.443133,7787.117,33.69581,144514.0,6567.668,89.96667,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,138,Fangak,30.68803,9.071977,2015,1,3.0,0.0,0.4993483,110.6897,0.006979291,-4.01e-05,2.523343,1.435029,0,0,2.485719,7787.117,33.69581,147605.0,6567.668,89.96667,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,138,Fangak,30.68803,9.071977,2015,4,3.0,0.0,0.4566386,116.0147,1.544362,-1.662976,2.21813,-0.06501801,0,0,2.596891,7787.117,33.69581,147605.0,6567.668,89.96667,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,138,Fangak,30.68803,9.071977,2015,7,4.0,0.0,0.5821304,92.21313,24.6096,-4.046954,14.50315,-7.01436,0,0,3.438888,7787.117,33.69581,147605.0,6567.668,89.96667,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,138,Fangak,30.68803,9.071977,2015,10,3.0,0.0,0.6287677,100.3472,17.23699,4.356491,14.40629,-1.735106,1,0,3.813458,7787.117,33.69581,147605.0,6567.668,89.96667,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,138,Fangak,30.68803,9.071977,2016,2,3.0,1.0,0.3849447,97.26804,0.06530739,0.004478594,0.247649,-0.03338502,0,0,4.938909,7787.117,33.69581,224252.0,6567.668,89.96667,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,138,Fangak,30.68803,9.071977,2016,6,3.0,0.0,0.6345586,108.5235,23.31921,1.840442,19.73702,4.153216,0,0,7.550835,7787.117,33.69581,224252.0,6567.668,89.96667,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,138,Fangak,30.68803,9.071977,2016,10,3.0,0.0,0.6067783,96.83782,11.96905,-0.9114481,8.076462,-8.064934,0,0,12.16144,7787.117,33.69581,224252.0,6567.668,89.96667,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,138,Fangak,30.68803,9.071977,2017,2,4.0,0.0,0.4545359,114.8524,0.06153709,0.000708298,0.6360473,0.3550133,0,0,16.41823,7787.117,33.69581,300898.0,6567.668,89.96667,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,138,Fangak,30.68803,9.071977,2017,6,4.0,0.0,0.6529645,111.6713,31.37336,9.894591,20.90292,5.319126,0,0,24.3924,7787.117,33.69581,300898.0,6567.668,89.96667,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,138,Fangak,30.68803,9.071977,2017,10,3.0,0.0,0.6067324,96.8305,11.87578,-1.00472,16.71801,0.5766187,0,0,27.1033,7787.117,33.69581,300898.0,6567.668,89.96667,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
South Sudan,138,Fangak,30.68803,9.071977,2018,2,3.0,1.0,0.4006139,101.2273,0.06258418,0.001755384,0.3460615,0.06502757,0,0,29.06673,7787.117,33.69581,377545.0,6567.668,89.96667,2018-02-01,Greater Upper Nile,Greater Upper Nile,2018Q1
South Sudan,138,Fangak,30.68803,9.071977,2018,6,3.0,1.0,0.592074,101.2577,22.89286,1.414095,17.33857,1.754773,2,0,42.61063,7787.117,33.69581,377545.0,6567.668,89.96667,2018-06-01,Greater Upper Nile,Greater Upper Nile,2018Q2
South Sudan,138,Fangak,30.68803,9.071977,2018,10,4.0,0.0,0.6619726,105.6465,12.62069,-0.2598177,15.26945,-0.8719438,0,0,52.21107,7787.117,33.69581,377545.0,6567.668,89.96667,2018-10-01,Greater Upper Nile,Greater Upper Nile,2018Q4
South Sudan,138,Fangak,30.68803,9.071977,2019,2,3.0,0.0,0.3807574,96.20998,0.0623483,0.001519506,0.76439,0.483356,0,0,54.62972,7787.117,33.69581,454192.0,6567.668,89.96667,2019-02-01,Greater Upper Nile,Greater Upper Nile,2019Q1
South Sudan,138,Fangak,30.68803,9.071977,2019,6,3.0,0.0,0.68178,116.5994,30.76555,9.28678,23.38067,7.796871,0,0,69.05691,7787.117,33.69581,454192.0,6567.668,89.96667,2019-06-01,Greater Upper Nile,Greater Upper Nile,2019Q2
South Sudan,138,Fangak,30.68803,9.071977,2019,10,3.0,0.0,0.6867571,109.6019,13.88539,1.004892,23.2921,7.150706,0,0,74.37386,7787.117,33.69581,454192.0,6567.668,89.96667,2019-10-01,Greater Upper Nile,Greater Upper Nile,2019Q4
South Sudan,138,Fangak,30.68803,9.071977,2020,2,3.0,1.0,0.4073068,102.9185,0.06153844,0.0006706817,0.4652919,0.1842579,0,0,85.42682,7787.117,33.69581,142070.9,6567.668,89.96667,2020-02-01,Greater Upper Nile,Greater Upper Nile,2020Q1
South Sudan,139,Maban,33.45998,10.02391,2009,7,1.0,,0.5842404,89.35838,22.96398,-3.406933,15.83869,-6.18858,0,0,0.9196367,11866.22,30.16233,55875.0,20155.89,87.21831,2009-07-01,Greater Upper Nile,Greater Upper Nile,2009Q3
South Sudan,139,Maban,33.45998,10.02391,2009,10,1.0,,0.5795899,97.96389,14.90646,-6.702073,13.95843,-4.956294,0,0,0.929109,11866.22,30.16233,55875.0,20155.89,87.21831,2009-10-01,Greater Upper Nile,Greater Upper Nile,2009Q4
South Sudan,139,Maban,33.45998,10.02391,2010,1,1.0,,0.2463512,88.13522,0.05449542,-0.002111745,0.02785093,-0.4068737,0,0,0.9359337,11866.22,30.16233,57835.0,20155.89,87.21831,2010-01-01,Greater Upper Nile,Greater Upper Nile,2010Q1
South Sudan,139,Maban,33.45998,10.02391,2010,4,1.0,,0.2201549,90.16085,1.342659,-1.1889,0.1294775,-0.7357093,0,0,0.9601303,11866.22,30.16233,57835.0,20155.89,87.21831,2010-04-01,Greater Upper Nile,Greater Upper Nile,2010Q2
South Sudan,139,Maban,33.45998,10.02391,2010,7,1.0,,0.685325,104.8191,26.559,0.1880804,25.18028,3.153009,0,0,1.001657,11866.22,30.16233,57835.0,20155.89,87.21831,2010-07-01,Greater Upper Nile,Greater Upper Nile,2010Q3
South Sudan,139,Maban,33.45998,10.02391,2010,10,1.0,,0.6133056,103.6626,31.77051,10.16197,22.59304,3.678315,0,0,1.034792,11866.22,30.16233,57835.0,20155.89,87.21831,2010-10-01,Greater Upper Nile,Greater Upper Nile,2010Q4
South Sudan,139,Maban,33.45998,10.02391,2011,1,1.0,,0.2829082,101.214,0.0732058,0.01659863,0.7092152,0.2744905,0,0,1.176296,11866.22,30.16233,59327.0,20155.89,87.21831,2011-01-01,Greater Upper Nile,Greater Upper Nile,2011Q1
South Sudan,139,Maban,33.45998,10.02391,2011,4,1.0,,0.2206021,90.34398,1.588576,-0.9429824,0.104924,-0.7602629,0,0,1.291651,11866.22,30.16233,59327.0,20155.89,87.21831,2011-04-01,Greater Upper Nile,Greater Upper Nile,2011Q2
South Sudan,139,Maban,33.45998,10.02391,2011,7,2.0,,0.6155481,94.14683,29.26748,2.896559,19.56767,-2.459602,0,0,1.392566,11866.22,30.16233,59327.0,20155.89,87.21831,2011-07-01,Greater Upper Nile,Greater Upper Nile,2011Q3
South Sudan,139,Maban,33.45998,10.02391,2011,10,1.0,,0.6772537,114.4713,24.35066,2.742126,27.39113,8.476403,0,0,1.630697,11866.22,30.16233,59327.0,20155.89,87.21831,2011-10-01,Greater Upper Nile,Greater Upper Nile,2011Q4
South Sudan,139,Maban,33.45998,10.02391,2012,1,3.0,,0.2886457,103.2666,0.05311761,-0.00348955,0.3335169,-0.1012078,0,0,1.761421,11866.22,30.16233,60818.0,20155.89,87.21831,2012-01-01,Greater Upper Nile,Greater Upper Nile,2012Q1
South Sudan,139,Maban,33.45998,10.02391,2012,4,2.0,1.0,0.2240631,91.76138,1.605585,-0.9259733,0.4251698,-0.440017,0,0,1.805389,11866.22,30.16233,60818.0,20155.89,87.21831,2012-04-01,Greater Upper Nile,Greater Upper Nile,2012Q2
South Sudan,139,Maban,33.45998,10.02391,2012,7,3.0,0.0,0.690347,105.5872,30.87117,4.500252,24.27641,2.249143,0,0,1.951093,11866.22,30.16233,60818.0,20155.89,87.21831,2012-07-01,Greater Upper Nile,Greater Upper Nile,2012Q3
South Sudan,139,Maban,33.45998,10.02391,2012,10,2.0,1.0,0.6052234,102.2965,21.76049,0.1519586,23.95545,5.040723,0,0,2.096344,11866.22,30.16233,60818.0,20155.89,87.21831,2012-10-01,Greater Upper Nile,Greater Upper Nile,2012Q4
South Sudan,139,Maban,33.45998,10.02391,2013,1,2.0,1.0,0.2838388,101.5469,0.05564659,-0.000960568,0.3826353,-0.05208934,0,0,2.141828,11866.22,30.16233,62310.0,20155.89,87.21831,2013-01-01,Greater Upper Nile,Greater Upper Nile,2013Q1
South Sudan,139,Maban,33.45998,10.02391,2013,4,2.0,1.0,0.2376179,97.31253,1.049163,-1.482396,0.1293589,-0.7358279,0,0,1.996825,11866.22,30.16233,62310.0,20155.89,87.21831,2013-04-01,Greater Upper Nile,Greater Upper Nile,2013Q2
South Sudan,139,Maban,33.45998,10.02391,2013,7,2.0,1.0,0.644887,98.63415,17.58303,-8.787892,22.79235,0.7650839,0,0,2.096018,11866.22,30.16233,62310.0,20155.89,87.21831,2013-07-01,Greater Upper Nile,Greater Upper Nile,2013Q3
South Sudan,139,Maban,33.45998,10.02391,2013,10,2.0,1.0,0.5867788,99.17896,19.80806,-1.800472,22.65484,3.74011,0,0,2.091757,11866.22,30.16233,62310.0,20155.89,87.21831,2013-10-01,Greater Upper Nile,Greater Upper Nile,2013Q4
South Sudan,139,Maban,33.45998,10.02391,2014,1,2.0,1.0,0.2694281,96.39127,0.05570052,-0.000906645,0.289682,-0.1450426,0,0,2.160001,11866.22,30.16233,63801.0,20155.89,87.21831,2014-01-01,Greater Upper Nile,Greater Upper Nile,2014Q1
South Sudan,139,Maban,33.45998,10.02391,2014,4,3.0,0.0,0.2733744,111.956,5.109119,2.577561,3.803413,2.938227,0,0,2.172446,11866.22,30.16233,63801.0,20155.89,87.21831,2014-04-01,Greater Upper Nile,Greater Upper Nile,2014Q2
South Sudan,139,Maban,33.45998,10.02391,2014,7,3.0,0.0,0.6175451,94.45227,24.22783,-2.143088,20.55794,-1.469326,2,1,2.305086,11866.22,30.16233,63801.0,20155.89,87.21831,2014-07-01,Greater Upper Nile,Greater Upper Nile,2014Q3
South Sudan,139,Maban,33.45998,10.02391,2014,10,2.0,0.0,0.6351906,107.3617,31.13534,9.5268,24.72537,5.810645,0,0,2.345635,11866.22,30.16233,63801.0,20155.89,87.21831,2014-10-01,Greater Upper Nile,Greater Upper Nile,2014Q4
South Sudan,139,Maban,33.45998,10.02391,2015,1,2.0,0.0,0.3164864,113.227,0.05661945,1.23e-05,1.200829,0.7661038,5,22,2.317376,11866.22,30.16233,65292.0,20155.89,87.21831,2015-01-01,Greater Upper Nile,Greater Upper Nile,2015Q1
South Sudan,139,Maban,33.45998,10.02391,2015,4,2.0,0.0,0.2543056,104.1467,2.909819,0.3782606,0.2528456,-0.6123412,1,0,2.443363,11866.22,30.16233,65292.0,20155.89,87.21831,2015-04-01,Greater Upper Nile,Greater Upper Nile,2015Q2
South Sudan,139,Maban,33.45998,10.02391,2015,7,2.0,0.0,0.6894322,105.4473,18.58548,-7.785435,19.46403,-2.56324,0,0,3.290141,11866.22,30.16233,65292.0,20155.89,87.21831,2015-07-01,Greater Upper Nile,Greater Upper Nile,2015Q3
South Sudan,139,Maban,33.45998,10.02391,2015,10,2.0,0.0,0.6052377,102.2989,28.43554,6.827001,19.15569,0.2409664,3,10,3.722995,11866.22,30.16233,65292.0,20155.89,87.21831,2015-10-01,Greater Upper Nile,Greater Upper Nile,2015Q4
South Sudan,139,Maban,33.45998,10.02391,2016,2,2.0,1.0,0.2483884,102.0007,0.2504893,0.02278921,0.08102103,0.02062017,0,0,5.077251,11866.22,30.16233,74231.0,20155.89,87.21831,2016-02-01,Greater Upper Nile,Greater Upper Nile,2016Q1
South Sudan,139,Maban,33.45998,10.02391,2016,6,2.0,0.0,0.5688611,118.2733,18.60899,2.266406,15.08915,3.851188,0,0,7.687908,11866.22,30.16233,74231.0,20155.89,87.21831,2016-06-01,Greater Upper Nile,Greater Upper Nile,2016Q2
South Sudan,139,Maban,33.45998,10.02391,2016,10,2.0,0.0,0.5928846,100.211,22.63645,1.027919,18.95855,0.04382473,4,22,13.29882,11866.22,30.16233,74231.0,20155.89,87.21831,2016-10-01,Greater Upper Nile,Greater Upper Nile,2016Q4
South Sudan,139,Maban,33.45998,10.02391,2017,2,2.0,1.0,0.2593423,106.4989,0.2228394,-0.004860741,0.1847772,0.1243764,0,0,18.49094,11866.22,30.16233,83170.0,20155.89,87.21831,2017-02-01,Greater Upper Nile,Greater Upper Nile,2017Q1
South Sudan,139,Maban,33.45998,10.02391,2017,6,2.0,1.0,0.5824119,121.0907,19.41149,3.068902,15.90325,4.665291,0,0,27.53661,11866.22,30.16233,83170.0,20155.89,87.21831,2017-06-01,Greater Upper Nile,Greater Upper Nile,2017Q2
South Sudan,139,Maban,33.45998,10.02391,2017,10,2.0,1.0,0.6273287,106.0328,21.40194,-0.2066004,22.60581,3.691083,0,0,30.20973,11866.22,30.16233,83170.0,20155.89,87.21831,2017-10-01,Greater Upper Nile,Greater Upper Nile,2017Q4
